
serras	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
issilliez	essillier	VERppe	NOMB.=s|GENRE=m|CAS=n

e	et	CONcoo	_
jol	je+il	PROper.PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
di	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
sa	ça	ADVgen	DEGRE=-
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
envoié	envoiier	VERppe	NOMB.=s|GENRE=m|CAS=n

tut	tot	ADVgen	DEGRE=-
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
regne	regne	NOMcom	NOMB.=s|GENRE=m|CAS=r
destruit	destruire	VERppe	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	_
eissillié	essillier	VERppe	NOMB.=s|GENRE=m|CAS=r

qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r
anel	anel1	NOMcom	NOMB.=s|GENRE=m|CAS=r
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	_
men	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
dei	doi	NOMcom	NOMB.=s|GENRE=m|CAS=r
baillié	baillier	VERppe	NOMB.=s|GENRE=m|CAS=r

ne	ne1	ADVneg	_
fud	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
pas	pas	ADVneg	_
leide	lait1	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
ainz	ainz	ADVgen	DEGRE=-
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
frunt	front	NOMcom	NOMB.=s|GENRE=m|CAS=r
dulgié	deugié	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p

par	par	PRE	_
druerie	drüerie	NOMcom	NOMB.=s|GENRE=f|CAS=r
si	si	ADVgen	DEGRE=-
li	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
otrei	otroiier	VERppe	NOMB.=s|GENRE=m|CAS=r

ke	que4	CONsub	_
ja	ja	ADVgen	DEGRE=-
ne	ne1	ADVneg	_
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
ert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
dei	doi	NOMcom	NOMB.=s|GENRE=m|CAS=r
meis	mais1	ADVgen	DEGRE=-
sachié	sachier2	VERppe	NOMB.=s|GENRE=m|CAS=n

si	si	ADVgen	DEGRE=-
avrai	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=r
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
franceis	françois	NOMpro	NOMB.=s|GENRE=m|CAS=r
ot	o4	PRE	_
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
espié	espiet	NOMcom	NOMB.=s|GENRE=m|CAS=r

ami	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Karles	charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
en	en2	PROadv	_
prenge	prendre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
pitié	pitié	NOMcom	NOMB.=s|GENRE=f|CAS=r

l	le	DETdef	NOMB.=s|GENRE=m|CAS=n
epereur	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
feites	faire	VERcjg	MODE=imp|PERS.=2|NOMB.=p
mei	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
escoter	escouter	VERinf	_

il	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
treis	trois	DETcar	NOMB.=p|GENRE=f|CAS=n
terres	terre	NOMcom	NOMB.=p|GENRE=f|CAS=n
que	que2	PROrel	NOMB.=p|GENRE=f|CAS=r
jo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
bin	bien1	ADVgen	DEGRE=-
nomer	nomer	VERinf	_

asie	asie	NOMpro	NOMB.=s|GENRE=f|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nun	nom	NOMcom	NOMB.=s|GENRE=m|CAS=r
l	le	DETdef	NOMB.=s|GENRE=f|CAS=n
une	un	PROind	NOMB.=s|GENRE=f|CAS=n
europe	europe	NOMpro	NOMB.=s|GENRE=f|CAS=n
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n
per	per	NOMcom	NOMB.=s|GENRE=f|CAS=n

la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
tierce	tierce	NOMcom	NOMB.=s|GENRE=f|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nun	nom	NOMcom	NOMB.=s|GENRE=m|CAS=r
affrike	afrique	NOMpro	NOMB.=s|GENRE=f|CAS=r
ne	ne1	ADVneg	_
pouum	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
trover	trover	VERinf	_

icels	icel	DETdem	NOMB.=p|GENRE=f|CAS=n
treis	trois	ADJcar	NOMB.=p|GENRE=f|CAS=n
teires	terre	NOMcom	NOMB.=p|GENRE=f|CAS=n
qui	qui	PROrel	NOMB.=p|GENRE=f|CAS=n
funt	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
partir	partir	VERinf	_
par	par	PRE	_
mer	mer	NOMcom	NOMB.=s|GENRE=f|CAS=r

ki	qui	PROrel	NOMB.=p|GENRE=f|CAS=n
funt	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
illes	isle	NOMcom	NOMB.=p|GENRE=f|CAS=r
e	et	CONcoo	_
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
severer	sevrer	VERinf	_

mun	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
seignur	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
grenur	graignor	NOMcom	NOMB.=s|GENRE=f|CAS=r
a	a3	PRE	_
garder	garder	VERinf	_

l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
autre	autre	ADJind	NOMB.=s|GENRE=m|CAS=r
ir	ier	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	_
firent	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
paens	paien	NOMpro	NOMB.=p|GENRE=m|CAS=n
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
sort	sort3	NOMcom	NOMB.=s|GENRE=m|CAS=r
jurer	jurer	VERinf	_

k	que4	CONsub	_
ices	ice2	PROdem	NOMB.=s|GENRE=f|CAS=n
deveit	devoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
a	a3	PRE	_
icele	icel	PROdem	NOMB.=s|GENRE=f|CAS=r
acliner	acliner	VERinf	_

pur	por2	PRE	_
co	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
vienc	venir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
ci	ci	ADVgen	DEGRE=-
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
message	message1	NOMcom	NOMB.=s|GENRE=m|CAS=r
porter	porter	VERinf	_

e	et	CONcoo	_
l	le	DETdef	NOMB.=s|GENRE=m|CAS=n
ost	ost	NOMcom	NOMB.=s|GENRE=m|CAS=n
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	_
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ne	ne1	ADVneg	_
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
osent	oser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
pas	pas	ADVneg	_
tresturner	trestorner	VERinf	_

ami	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Karles	charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
cun	come1	ADVint	_
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
faiz	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
numer	nomer	VERinf	_

balam	balan	NOMpro	NOMB.=s|GENRE=m|CAS=r
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
apelent	apeler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
issi	issi	ADVgen	DEGRE=-
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
faz	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
apeler	apeler	VERinf	_

e	et	CONcoo	_
serf	servir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
rei	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	_
message	message1	NOMcom	NOMB.=s|GENRE=m|CAS=r
porter	porter	VERinf	_

si	si	ADVgen	DEGRE=-
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
serf	servir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
pas	pas	ADVneg	_
de	de	PRE	_
mencoge	mençogne	NOMcom	NOMB.=s|GENRE=m|CAS=r
cunter	conter	VERinf	_

si	se	CONsub	_
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r
qu	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
el	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
estuce	estovoir1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
pruver	prover	VERinf	_

vers	vers2	PRE	_
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
vassal	vassal	NOMcom	NOMB.=s|GENRE=m|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
voil	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
en	en1	PRE	_
chapm	champ	NOMcom	NOMB.=s|GENRE=m|CAS=r
mustrer	mostrer	VERinf	_

or	or4	ADVgen	DEGRE=-
tien	tenir	VERcjg	MODE=imp|PERS.=2|NOMB.=s
mun	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
guage	gage	NOMcom	NOMB.=s|GENRE=m|CAS=n
si	se	CONsub	_
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
os	oser	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
penser	penser	VERinf	_

al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
meillur	meillor	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=s
humme	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
purras	pöoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
trover	trover	VERinf	_

e	et	CONcoo	_
jo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
irai	aler	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
mes	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=f|CAS=r
harmes	arme	NOMcom	NOMB.=p|GENRE=f|CAS=r
achater	achater	VERinf	_

del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
or	or1	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	_
aufric	afrique	NOMpro	NOMB.=s|GENRE=m|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
jo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
fet	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
porter	porter	VERinf	_

e	et	CONcoo	_
cil	se+le	CONsub.DETdef	NOMB.=s|GENRE=m|CAS=n
tun	tuen	PROpos	PERS.=2|NOMB.=s|GENRE=m|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
put	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en1	PRE	_
chapm	champ	NOMcom	NOMB.=s|GENRE=m|CAS=r
mater	mater	VERinf	_

de	de	PRE	_
mun	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
seel	sëel1	NOMcom	NOMB.=s|GENRE=m|CAS=r
frai	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
ja	ja	ADVgen	DEGRE=-
enseeler	ensëeler	VERinf	_

unnes	un	DETndf	NOMB.=p|GENRE=f|CAS=r
enseignes	enseigne	NOMcom	NOMB.=p|GENRE=f|CAS=r
i	i2	PROadv	_
frai	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
enbrever	embriever	VERinf	_

que	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
fras	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
a	a3	PRE	_
mun	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
seignur	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
porter	porter	VERinf	_

james	ja+mais1	ADVgen	DEGRE=-
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r
jur	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
verrez	vëoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
trespasser	trespasser	VERinf	_

tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
es	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
fou	fol3	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
jo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	_
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
quier	querre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
celer	celer1	VERinf	_

tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
n	ne1	ADVneg	_
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
pas	pas	ADVneg	_
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
pur	por2	PRE	_
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
guuarder	garder	VERinf	_

tant	tant	ADVgen	DEGRE=-
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
querum	querre	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
que	que4	CONsub	_
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
porum	pöoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
trover	trover	VERinf	_

ne	ne1	ADVneg	_
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
garra	garir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
bois	bois	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne2	CONcoo	_
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=n
ne	ne2	CONcoo	_
mer	mer	NOMcom	NOMB.=s|GENRE=f|CAS=n

se	se	CONsub	_
ne	ne1	ADVneg	_
poes	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
cume	come1	CONsub	_
autre	autre	DETind	NOMB.=s|GENRE=m|CAS=r
oisel	oisel	NOMcom	NOMB.=s|GENRE=m|CAS=r
voler	voler	VERinf	_

or	or4	ADVgen	DEGRE=-
ten	tenir	VERcjg	MODE=imp|PERS.=2|NOMB.=s
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r
brif	brief	NOMcom	NOMB.=s|GENRE=m|CAS=r
si	si	ADVgen	DEGRE=-
fai	faire	VERcjg	MODE=imp|PERS.=2|NOMB.=s
dedenz	dedenz	ADVgen	DEGRE=-
garder	garder	VERinf	_

si	se	CONsub	_
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	_
cres	croire	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
co	ce1	PROdem	NOMB.=s|GENRE=m|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
oz	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
cunter	conter	VERinf	_

si	si	ADVgen	DEGRE=-
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
faites	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
si	si	ADVgen	DEGRE=-
vilment	vilment	ADVgen	DEGRE=-
demener	demener	VERinf	_

kum	come1	CONsub	_
larun	larron	NOMcom	NOMB.=s|GENRE=m|CAS=r
ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
entrepris	entreprendre	VERppe	NOMB.=s|GENRE=m|CAS=n
d	de	PRE	_
embler	embler	VERinf	_

si	se	CONsub	_
co	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
n	ne1	ADVneg	_
es	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
veir	voir	ADJqua	NOMB.=s|GENRE=n|CAS=n|DEGRE=p
que	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
oz	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
ci	ci	ADVgen	DEGRE=-
dejuger	dejugier	VERinf	_

apres	après	PRE	_
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
bref	brief	NOMcom	NOMB.=s|GENRE=m|CAS=r
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
voderaie	voloir	VERcjg	MODE=con|PERS.=1|NOMB.=s
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
mustrer	mostrer	VERinf	_

ço	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
mi	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
sires	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
osad	oser	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
commander	comander	VERinf	_

sur	sor2	PRE	_
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
mantel	mantel	NOMcom	NOMB.=s|GENRE=m|CAS=r
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
fait	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
brif	brief	NOMcom	NOMB.=s|GENRE=m|CAS=r
juter	jeter	VERinf	_

li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
baille	baillier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
abes	abé1	NOMcom	NOMB.=s|GENRE=m|CAS=r
fromer	fromer	NOMpro	NOMB.=s|GENRE=m|CAS=r

cil	cil	PROdem	NOMB.=s|GENRE=m|CAS=n
frainz	fraindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
cire	cire	NOMcom	NOMB.=s|GENRE=f|CAS=r
si	si	ADVgen	DEGRE=-
comence	comencier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	_
penser	penser	VERinf	_

laische	laschier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
deit	doi	NOMcom	NOMB.=s|GENRE=m|CAS=r
si	si	ADVgen	DEGRE=-
lest	laissier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
brif	brief	NOMcom	NOMB.=s|GENRE=m|CAS=r
aler	aller	VERinf	_

turpins	turpin	NOMpro	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	_
reins	reims	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
veit	aller	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
suz	sus	ADVgen	DEGRE=-
lever	lever	VERinf	_

empereur	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
vos	vos1	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
faites	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
a	a3	PRE	_
blamer	blasmer	VERinf	_

ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	_
tels	tel	DETind	NOMB.=p|GENRE=m|CAS=r
hummes	ome	NOMcom	NOMB.=p|GENRE=m|CAS=r
faites	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
vos	vostre	DETpos	PERS.=2|NOMB.=p|GENRE=m|CAS=r
bries	brief	NOMcom	NOMB.=p|GENRE=m|CAS=r
livrer	livrer	VERinf	_

ju	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
vi	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
jadis	jadis	ADVgen	DEGRE=-
quant	cant1	CONsub	_
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ert	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
bacheler	bacheler	NOMcom	NOMB.=s|GENRE=m|CAS=n

e	et	CONcoo	_
cascun	chascun	DETind	NOMB.=s|GENRE=m|CAS=r
jur	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
ert	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
vin	vin	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en1	PRE	_
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
celir	celier	NOMcom	NOMB.=s|GENRE=m|CAS=r

mot	mout	PROind	NOMB.=s|GENRE=n|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
oï	öir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
prametre	prometre	VERinf	_
e	et	CONcoo	_
poi	poi	PROind	NOMB.=s|GENRE=n|CAS=r
doner	doner	VERinf	_

saciez	savoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
que	que4	CONsub	_
co	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
oiliz	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=r
lermer	larmer	VERinf	_

or	or4	ADVgen	DEGRE=-
quid	cuidier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
tresors	tresor	NOMcom	NOMB.=p|GENRE=m|CAS=r
enfundrer	enfondrer	VERinf	_

que	que2	PROrel	NOMB.=p|GENRE=m|CAS=r
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
estuce	estovoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
e	et	CONcoo	_
partir	partir	VERinf	_
e	et	CONcoo	_
doner	doner	VERinf	_

alez	aler	VERcjg	MODE=imp|PERS.=2|NOMB.=p
danz	dan2	NOMcom	NOMB.=s|GENRE=m|CAS=n
abes	abé1	NOMcom	NOMB.=s|GENRE=m|CAS=n
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
matines	matines	NOMcom	NOMB.=p|GENRE=f|CAS=r
chanter	chanter	VERinf	_

melz	mieus	ADVgen	DEGRE=c
leïsiez	lire1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=2|NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r
saint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
homer	omer	NOMpro	NOMB.=s|GENRE=m|CAS=r

mes	mais1	CONcoo	_
jo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
lirrai	lire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
qu	que4	CONsub	_
en	en2	PROadv	_
saverai	savoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
deviser	deviser	VERinf	_

al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=n
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
